City,Year,PM2.5,PM10,NO2,NH3,CO,SO2,O3,AQI
Amaravati,2019,83.16,120.25,17.41,23.06,0.76,17.03,49.59,138.0
Amaravati,2019,79.92,119.82,19.92,20.43,0.9,23.63,43.53,188.0
Amaravati,2019,83.64,118.52,15.67,19.48,0.84,16.5,50.47,166.0
Amaravati,2019,72.34,103.82,13.46,18.4,0.71,17.81,56.41,162.0
Amaravati,2019,72.99,104.91,13.46,17.61,0.69,11.56,57.63,147.0
Amaravati,2019,76.56,115.06,14.77,16.52,0.82,14.21,56.77,138.0
Amaravati,2019,84.51,120.22,13.16,14.6,0.95,17.69,54.0,194.0
Amaravati,2019,50.52,81.46,14.79,13.24,0.59,13.86,32.95,114.0
Amaravati,2019,41.79,73.58,17.65,13.75,0.63,14.1,29.21,77.0
Amaravati,2019,57.09,88.15,15.8,15.74,0.78,9.56,35.44,79.0
Amaravati,2019,74.45,110.95,12.5,16.66,0.75,19.09,59.61,133.0
Amaravati,2019,59.42,90.44,12.73,14.39,0.92,20.55,63.08,131.0
Amaravati,2019,49.5,80.8,12.64,14.44,0.64,17.14,64.8,87.0
Amaravati,2020,59.64,88.85,12.12,14.99,0.77,17.53,57.26,96.0
Amaravati,2020,42.46,65.39,12.17,14.75,0.73,17.09,55.17,82.0
Amaravati,2020,39.07,62.93,13.53,14.43,0.69,22.14,43.7,76.0
Amaravati,2020,22.79,38.35,18.79,14.34,0.64,19.87,23.59,47.0
Amaravati,2020,37.81,56.66,12.98,20.69,0.63,14.68,36.53,55.0
Amaravati,2020,38.82,61.4,11.64,21.22,0.65,18.74,48.53,66.0
Amaravati,2020,69.49,97.7,12.04,20.46,0.68,17.89,59.37,109.0
Amaravati,2020,53.32,75.4,11.47,16.98,0.64,15.37,53.9,103.0
Amaravati,2020,37.23,62.09,13.23,15.63,0.53,13.54,46.31,78.0
Amaravati,2020,51.22,84.62,21.49,17.07,0.67,20.19,36.26,70.0
Amaravati,2020,66.57,100.98,16.47,18.55,0.76,18.45,37.24,110.0
Amaravati,2020,78.28,109.42,16.82,18.62,0.8,24.75,47.01,147.0
Amaravati,2020,85.67,121.55,20.64,20.95,0.95,32.97,47.84,177.0
Amaravati,2020,82.66,111.92,14.0,19.57,0.85,17.11,56.49,168.0
Amaravati,2020,68.4,90.93,11.06,19.03,0.76,18.33,48.09,163.0
Amaravati,2020,56.44,75.95,10.33,21.41,0.64,9.86,47.51,108.0
Amaravati,2020,45.81,66.69,11.52,15.1,0.66,15.86,44.3,82.0
Amaravati,2020,31.59,51.42,8.68,12.88,0.6,12.33,35.43,60.0
Amaravati,2020,36.62,58.14,10.43,13.99,0.69,16.57,35.86,58.0
Amaravati,2020,31.22,57.33,16.9,14.42,0.63,14.64,33.25,62.0
Amaravati,2020,29.88,55.3,15.62,16.82,0.63,14.09,35.92,63.0
Amaravati,2020,37.56,65.26,14.76,17.54,0.65,14.71,41.22,63.0
Amaravati,2020,59.33,93.3,17.94,18.24,0.75,18.29,40.9,87.0
Amaravati,2020,61.4,96.6,15.34,18.05,0.73,23.54,43.29,101.0
Amaravati,2020,51.18,76.33,11.66,18.53,0.64,18.69,46.21,98.0
Amaravati,2020,38.39,63.99,15.39,16.55,0.61,20.0,36.83,77.0
Amaravati,2020,34.56,62.65,16.51,17.89,0.57,19.73,44.57,74.0
Amaravati,2020,33.62,60.66,14.78,16.7,0.52,20.29,36.88,65.0
Amaravati,2020,29.98,51.68,9.21,17.48,0.52,12.76,32.35,59.0
Amaravati,2020,32.18,60.01,13.11,15.9,0.55,15.43,36.9,59.0
Amaravati,2020,26.72,53.9,15.53,15.51,0.49,19.06,32.28,66.0
Amaravati,2020,21.22,43.36,12.12,13.05,0.45,18.25,31.33,52.0
Amaravati,2020,19.94,42.27,10.35,13.25,0.47,13.38,31.97,47.0
Amaravati,2020,24.44,47.41,12.27,14.49,0.54,15.16,30.12,48.0
Amaravati,2020,27.24,49.64,14.18,14.24,0.52,16.38,32.33,54.0
Amaravati,2020,25.74,46.38,11.44,15.08,0.52,19.32,36.58,54.0
Amaravati,2020,20.12,42.08,14.78,14.0,0.52,15.01,27.59,47.0
Amaravati,2020,16.85,37.38,9.88,14.69,0.44,18.3,36.72,44.0
Amaravati,2020,22.46,41.78,10.81,15.98,0.38,20.25,35.46,45.0
Amaravati,2020,38.73,63.42,16.17,15.89,0.62,17.41,35.62,51.0
Amaravati,2020,36.26,56.64,14.25,18.78,0.53,17.68,46.43,65.0
Amaravati,2020,45.14,73.27,13.84,18.61,0.6,18.99,53.62,70.0
Amaravati,2020,59.61,94.82,17.03,19.76,0.67,21.32,55.77,86.0
Amaravati,2020,61.24,99.2,25.9,20.39,0.64,34.59,46.13,110.0
Amaravati,2020,43.11,76.55,16.21,18.22,0.52,23.05,46.64,87.0
Amaravati,2020,64.53,110.64,23.25,21.25,0.78,27.95,53.69,103.0
Amaravati,2020,37.53,64.2,14.1,21.98,0.44,15.75,40.59,88.0
Amaravati,2020,29.12,54.82,14.06,18.64,0.44,19.12,41.62,66.0
Amaravati,2020,31.68,62.23,14.53,18.14,0.48,20.98,37.94,66.0
Amaravati,2020,40.98,69.15,14.6,19.11,0.46,18.62,39.9,65.0
Amaravati,2020,49.1,74.88,12.98,17.4,0.44,17.74,49.28,77.0
Amaravati,2020,35.92,61.83,11.83,13.53,0.47,16.2,42.11,74.0
Amaravati,2020,27.13,54.16,12.98,10.6,0.48,20.2,39.74,60.0
Amaravati,2020,34.81,62.43,14.44,12.6,0.77,13.0,44.47,82.0
Amaravati,2020,31.66,53.22,9.29,14.42,0.62,15.94,46.68,68.0
Amaravati,2020,24.86,47.43,10.73,12.94,0.61,16.73,39.9,53.0
Amaravati,2020,31.28,59.42,13.15,15.78,0.81,19.56,40.48,78.0
Amaravati,2020,38.85,67.95,13.49,14.82,0.86,22.27,43.97,73.0
Amaravati,2020,31.99,57.18,10.99,14.0,0.66,23.6,51.47,68.0
Amaravati,2020,35.99,59.72,10.24,13.49,0.52,18.21,51.81,65.0
Amaravati,2020,32.99,56.46,8.29,12.67,0.48,19.32,52.32,67.0
Amaravati,2020,39.84,62.14,11.69,12.86,0.56,24.7,49.09,67.0
Amaravati,2020,40.19,64.95,10.71,12.84,0.58,22.82,45.68,70.0
Amaravati,2020,35.95,59.47,12.61,12.21,0.55,17.88,38.71,66.0
Amaravati,2020,20.14,31.66,7.85,10.82,0.49,18.35,26.21,47.0
Amaravati,2020,19.0,31.65,5.45,10.31,0.48,17.86,29.66,36.0
Amaravati,2020,14.26,24.49,6.19,10.4,0.52,12.13,26.65,35.0
Amaravati,2020,10.28,22.95,8.15,8.47,0.49,29.5,24.62,35.0
Amaravati,2020,12.37,22.79,9.77,9.65,0.54,18.18,19.25,42.0
Amaravati,2020,10.63,22.11,7.78,9.32,0.46,25.19,24.48,35.0
Amaravati,2020,11.08,19.3,5.99,8.81,0.48,20.86,23.99,35.0
Amaravati,2020,12.73,24.73,5.62,10.53,0.49,17.37,25.1,38.0
Amaravati,2020,18.17,33.52,5.74,9.23,0.45,14.83,25.04,35.0
Amaravati,2020,23.78,44.16,8.07,9.98,0.49,21.65,27.22,48.0
Amaravati,2020,25.83,45.42,7.94,9.82,0.47,22.1,28.67,48.0
Amaravati,2020,27.28,47.52,9.42,10.82,0.57,19.49,28.25,48.0
Amaravati,2020,31.49,49.92,8.93,10.09,0.64,19.67,34.5,54.0
Amaravati,2020,19.45,36.11,9.54,9.35,0.58,16.2,31.44,48.0
Amaravati,2020,18.86,35.92,8.13,9.31,0.55,19.8,32.35,51.0
Amaravati,2020,15.23,28.92,7.4,10.07,0.49,25.54,28.78,43.0
Amaravati,2020,13.9,26.07,5.15,8.51,0.49,23.29,25.43,37.0
Amaravati,2020,25.49,42.7,4.19,10.08,0.48,23.0,27.87,39.0
Amaravati,2020,26.01,50.98,4.65,8.62,0.45,24.44,29.73,51.0
Amaravati,2020,17.19,39.17,4.81,7.58,0.46,20.71,28.52,47.0
Amaravati,2020,16.77,35.65,4.29,7.58,1.47,18.95,27.74,101.0
Amaravati,2020,23.67,44.23,4.99,7.93,0.66,18.8,29.32,108.0
Amaravati,2020,25.36,50.63,4.69,8.2,0.23,21.49,37.28,52.0
Amaravati,2020,25.12,52.01,4.71,7.88,0.25,22.1,43.19,61.0
Amaravati,2020,26.96,53.31,5.11,7.91,0.37,19.29,38.57,58.0
Amaravati,2020,30.36,60.36,5.2,8.01,0.37,22.14,45.51,58.0
Amaravati,2020,29.86,55.8,4.52,8.81,0.28,23.12,44.17,69.0
Amaravati,2020,34.77,63.95,5.03,9.07,0.25,25.11,40.76,69.0
Amaravati,2020,29.77,59.98,4.32,8.71,0.89,20.53,32.28,59.0
Amaravati,2020,30.52,54.56,4.05,8.95,0.89,29.01,19.3,59.0
Amaravati,2020,30.58,53.17,3.65,8.16,0.89,21.14,30.65,55.0
Amaravati,2020,23.9,46.95,3.93,7.68,0.89,19.38,25.31,51.0
Amaravati,2020,16.28,33.84,3.77,7.66,0.89,20.08,17.23,39.0
Amaravati,2020,11.01,28.46,3.53,7.63,0.89,17.69,16.26,30.0
Amaravati,2020,16.58,36.98,4.27,7.28,0.89,19.86,25.67,38.0
Amaravati,2020,18.11,38.01,5.44,7.74,0.89,24.28,43.68,52.0
Amaravati,2020,21.17,41.26,6.54,6.25,0.0,13.94,36.65,53.0
Amaravati,2020,13.72,31.06,4.58,6.74,0.0,15.56,26.1,42.0
Amaravati,2020,16.75,36.94,4.59,6.79,0.0,13.59,25.74,44.0
Amaravati,2020,18.38,40.46,4.91,7.17,0.0,14.3,27.51,47.0
Amaravati,2020,19.77,45.79,4.99,7.23,0.0,14.56,26.57,50.0
Amaravati,2020,18.62,45.2,4.5,6.92,0.0,14.12,30.13,51.0
Amaravati,2020,17.21,38.03,4.4,6.84,0.0,13.37,24.22,43.0
Amaravati,2020,13.28,40.72,4.83,7.29,0.0,12.24,25.98,40.0
Amaravati,2020,7.38,26.67,3.7,6.49,0.89,13.63,25.12,41.0
Amaravati,2020,7.59,24.92,3.52,6.17,0.89,13.62,23.68,35.0
Amaravati,2020,7.81,23.53,4.13,6.17,0.89,15.82,19.01,30.0
Amaravati,2020,7.35,20.8,4.16,5.9,0.89,13.92,18.71,26.0
Amaravati,2020,9.51,24.12,3.97,6.56,0.0,12.29,19.18,26.0
Amaravati,2020,11.34,26.66,3.97,6.59,0.0,9.16,21.01,30.0
Amaravati,2020,9.36,26.24,3.87,6.41,0.0,9.16,22.75,31.0
Amaravati,2020,14.44,38.88,4.26,6.81,0.0,9.16,31.0,43.0
Amaravati,2020,11.9,29.15,6.18,5.43,0.0,9.16,44.57,56.0
Amaravati,2020,16.45,32.26,5.66,7.0,0.0,9.16,36.76,52.0
Amaravati,2020,10.61,33.88,5.21,5.9,0.0,9.16,32.29,41.0
Amaravati,2020,35.38,63.42,11.76,7.98,0.0,9.16,34.99,43.0
Amaravati,2020,26.8,50.65,6.22,7.86,0.0,19.3,39.46,56.0
Amaravati,2020,28.33,54.31,4.92,9.08,0.89,14.34,37.13,51.0
Amaravati,2020,24.11,50.38,4.1,9.1,0.89,8.61,36.34,60.0
Amaravati,2020,21.42,54.69,4.25,8.33,0.89,7.58,31.83,52.0
Amaravati,2020,22.79,56.2,4.24,8.16,0.89,7.55,30.11,55.0
Amaravati,2020,48.57,11.0,10.39,5.07,0.89,20.43,13.04,58.0
Amaravati,2020,14.28,35.43,5.46,8.57,0.89,6.68,19.59,44.0
Amaravati,2020,18.76,41.98,5.55,8.35,0.89,7.49,19.9,45.0
Amaravati,2020,18.81,47.91,5.84,8.22,0.89,8.18,23.44,43.0
Amaravati,2020,18.48,43.55,4.73,7.79,0.89,7.27,24.81,54.0
Amaravati,2020,14.26,34.12,4.75,7.39,0.89,8.02,23.19,42.0
Amaravati,2020,17.1,44.23,6.38,7.21,0.89,5.75,20.46,43.0
Amaravati,2020,13.9,36.24,5.16,7.31,0.89,13.56,19.85,39.0
Amaravati,2020,13.11,36.14,4.87,6.48,0.89,9.04,19.71,41.0
Amaravati,2020,12.05,34.03,4.68,6.75,0.89,7.64,17.21,36.0
Amaravati,2020,13.47,36.01,5.95,5.54,0.89,8.83,21.83,39.0
Amaravati,2020,48.57,35.01,5.28,6.14,0.89,9.38,28.31,41.0
Amaravati,2020,48.57,44.57,14.19,8.16,0.89,11.96,29.87,48.0
Amaravati,2020,30.46,54.8,14.07,7.88,0.89,10.08,33.55,55.0
Amaravati,2020,34.15,71.94,15.46,8.67,0.89,10.28,51.22,77.0
Amaravati,2020,41.46,108.2,16.97,9.88,0.89,13.83,49.1,93.0
Amaravati,2020,27.66,102.68,11.41,8.65,0.89,10.27,50.56,105.0
Amaravati,2020,29.9,103.68,10.11,11.55,0.38,12.04,52.47,103.0
